"SLNO","mart_name","year","month","product","sales","product ID"
"17869","Mart I","2019","1","Black Pepper","1791","PRD13"
"17870","Mart I","2019","2","Black Pepper","1794","PRD13"
"17871","Mart I","2019","3","Black Pepper","2418","PRD13"
"17872","Mart I","2019","4","Black Pepper","2680","PRD13"
"17873","Mart I","2019","5","Black Pepper","3071","PRD13"
"17874","Mart I","2019","6","Black Pepper","3074","PRD13"
"17875","Mart I","2019","7","Black Pepper","3288","PRD13"
"17876","Mart I","2019","8","Black Pepper","2962","PRD13"
"17877","Mart I","2019","9","Black Pepper","2664","PRD13"
"17878","Mart I","2019","10","Black Pepper","2541","PRD13"
"17879","Mart I","2019","11","Black Pepper","2709","PRD13"
"17880","Mart I","2019","12","Black Pepper","1980","PRD13"
"17881","Mart I","2020","1","Black Pepper","1778","PRD13"
"17882","Mart I","2020","2","Black Pepper","1880","PRD13"
"17883","Mart I","2020","3","Black Pepper","2429","PRD13"
"17884","Mart I","2020","4","Black Pepper","2772","PRD13"
"17885","Mart I","2020","5","Black Pepper","3177","PRD13"
"17886","Mart I","2020","6","Black Pepper","3209","PRD13"
"17887","Mart I","2020","7","Black Pepper","3507","PRD13"
"17888","Mart I","2020","8","Black Pepper","3115","PRD13"
"17889","Mart I","2020","9","Black Pepper","2780","PRD13"
"17890","Mart I","2020","10","Black Pepper","2707","PRD13"
"17891","Mart I","2020","11","Black Pepper","2796","PRD13"
"17892","Mart I","2020","12","Black Pepper","2105","PRD13"
"17893","Mart I","2021","1","Black Pepper","2088","PRD13"
"17894","Mart I","2021","2","Black Pepper","2035","PRD13"
"17895","Mart I","2021","3","Black Pepper","2717","PRD13"
"17896","Mart I","2021","4","Black Pepper","3029","PRD13"
"17897","Mart I","2021","5","Black Pepper","3322","PRD13"
"17898","Mart I","2021","6","Black Pepper","3525","PRD13"
"17899","Mart I","2021","7","Black Pepper","3879","PRD13"
"17900","Mart I","2021","8","Black Pepper","3321","PRD13"
"17901","Mart I","2021","9","Black Pepper","3008","PRD13"
"17902","Mart I","2021","10","Black Pepper","2840","PRD13"
"17903","Mart I","2021","11","Black Pepper","2979","PRD13"
"17904","Mart I","2021","12","Black Pepper","2183","PRD13"
"17905","Mart I","2018","1","Cardamom","766","PRD14"
"17906","Mart I","2018","2","Cardamom","759","PRD14"
"17907","Mart I","2018","3","Cardamom","1042","PRD14"
"17908","Mart I","2018","4","Cardamom","1073","PRD14"
"17909","Mart I","2018","5","Cardamom","1227","PRD14"
"17910","Mart I","2018","6","Cardamom","1246","PRD14"
"17911","Mart I","2018","7","Cardamom","1392","PRD14"
"17912","Mart I","2018","8","Cardamom","1200","PRD14"
"17913","Mart I","2018","9","Cardamom","1138","PRD14"
"17914","Mart I","2018","10","Cardamom","1089","PRD14"
"17915","Mart I","2018","11","Cardamom","1170","PRD14"
"17916","Mart I","2018","12","Cardamom","800","PRD14"
"17917","Mart I","2019","1","Cardamom","838","PRD14"
"17918","Mart I","2019","2","Cardamom","916","PRD14"
"17919","Mart I","2019","3","Cardamom","1084","PRD14"
"17920","Mart I","2019","4","Cardamom","1261","PRD14"
"17921","Mart I","2019","5","Cardamom","1357","PRD14"
"17922","Mart I","2019","6","Cardamom","1454","PRD14"
"17923","Mart I","2019","7","Cardamom","1624","PRD14"
"17924","Mart I","2019","8","Cardamom","1489","PRD14"
"17925","Mart I","2019","9","Cardamom","1235","PRD14"
"17926","Mart I","2019","10","Cardamom","1217","PRD14"
"17927","Mart I","2019","11","Cardamom","1284","PRD14"
"17928","Mart I","2019","12","Cardamom","968","PRD14"
"17929","Mart I","2020","1","Cardamom","904","PRD14"
"17930","Mart I","2020","2","Cardamom","879","PRD14"
"17931","Mart I","2020","3","Cardamom","1184","PRD14"
"17932","Mart I","2020","4","Cardamom","1371","PRD14"
"17933","Mart I","2020","5","Cardamom","1576","PRD14"
"17934","Mart I","2020","6","Cardamom","1577","PRD14"
"17935","Mart I","2020","7","Cardamom","1638","PRD14"
"17936","Mart I","2020","8","Cardamom","1526","PRD14"
"17937","Mart I","2020","9","Cardamom","1272","PRD14"
"17938","Mart I","2020","10","Cardamom","1312","PRD14"
"17939","Mart I","2020","11","Cardamom","1373","PRD14"
"17940","Mart I","2020","12","Cardamom","988","PRD14"
"17941","Mart I","2021","1","Cardamom","951","PRD14"
"17942","Mart I","2021","2","Cardamom","954","PRD14"
"17943","Mart I","2021","3","Cardamom","1309","PRD14"
"17944","Mart I","2021","4","Cardamom","1512","PRD14"
"17945","Mart I","2021","5","Cardamom","1634","PRD14"
"17946","Mart I","2021","6","Cardamom","1732","PRD14"
"17947","Mart I","2021","7","Cardamom","1871","PRD14"
"17948","Mart I","2021","8","Cardamom","1558","PRD14"
"17949","Mart I","2021","9","Cardamom","1445","PRD14"
"17950","Mart I","2021","10","Cardamom","1409","PRD14"
"17951","Mart I","2021","11","Cardamom","1435","PRD14"
"17952","Mart I","2021","12","Cardamom","1120","PRD14"
"17953","Mart I","2018","1","Cloves","811","PRD15"
"17954","Mart I","2018","2","Cloves","862","PRD15"
"17955","Mart I","2018","3","Cloves","1238","PRD15"
"17956","Mart I","2018","4","Cloves","1304","PRD15"
"17957","Mart I","2018","5","Cloves","1482","PRD15"
"17958","Mart I","2018","6","Cloves","1492","PRD15"
"17959","Mart I","2018","7","Cloves","1631","PRD15"
"17960","Mart I","2018","8","Cloves","1497","PRD15"
"17961","Mart I","2018","9","Cloves","1337","PRD15"
"17962","Mart I","2018","10","Cloves","1291","PRD15"
"17963","Mart I","2018","11","Cloves","1345","PRD15"
"17964","Mart I","2018","12","Cloves","959","PRD15"
"17965","Mart I","2019","1","Cloves","1006","PRD15"
"17966","Mart I","2019","2","Cloves","1002","PRD15"
"17967","Mart I","2019","3","Cloves","1347","PRD15"
"17968","Mart I","2019","4","Cloves","1523","PRD15"
"17969","Mart I","2019","5","Cloves","1639","PRD15"
"17970","Mart I","2019","6","Cloves","1755","PRD15"
"17971","Mart I","2019","7","Cloves","1957","PRD15"
"17972","Mart I","2019","8","Cloves","1687","PRD15"
"17973","Mart I","2019","9","Cloves","1434","PRD15"
"17974","Mart I","2019","10","Cloves","1423","PRD15"
"17975","Mart I","2019","11","Cloves","1550","PRD15"
"17976","Mart I","2019","12","Cloves","1132","PRD15"
"17977","Mart I","2020","1","Cloves","1009","PRD15"
"17978","Mart I","2020","2","Cloves","1018","PRD15"
"17979","Mart I","2020","3","Cloves","1380","PRD15"
"17980","Mart I","2020","4","Cloves","1594","PRD15"
"17981","Mart I","2020","5","Cloves","1798","PRD15"
"17982","Mart I","2020","6","Cloves","1812","PRD15"
"17983","Mart I","2020","7","Cloves","1996","PRD15"
"17984","Mart I","2020","8","Cloves","1792","PRD15"
"17985","Mart I","2020","9","Cloves","1550","PRD15"
"17986","Mart I","2020","10","Cloves","1577","PRD15"
"17987","Mart I","2020","11","Cloves","1648","PRD15"
"17988","Mart I","2020","12","Cloves","1127","PRD15"
"17989","Mart I","2021","1","Cloves","1159","PRD15"
"17990","Mart I","2021","2","Cloves","1189","PRD15"
"17991","Mart I","2021","3","Cloves","1499","PRD15"
"17992","Mart I","2021","4","Cloves","1700","PRD15"
"17993","Mart I","2021","5","Cloves","1883","PRD15"
"17994","Mart I","2021","6","Cloves","1938","PRD15"
"17995","Mart I","2021","7","Cloves","2208","PRD15"
"17996","Mart I","2021","8","Cloves","1839","PRD15"
"17997","Mart I","2021","9","Cloves","1706","PRD15"
"17998","Mart I","2021","10","Cloves","1631","PRD15"
"17999","Mart I","2021","11","Cloves","1660","PRD15"
"18000","Mart I","2021","12","Cloves","1287","PRD15"
"18001","Mart I","2018","1","Ginger","786","PRD16"
"18002","Mart I","2018","2","Ginger","684","PRD16"
"18003","Mart I","2018","3","Ginger","1051","PRD16"
"18004","Mart I","2018","4","Ginger","1122","PRD16"
"18005","Mart I","2018","5","Ginger","1249","PRD16"
"18006","Mart I","2018","6","Ginger","1268","PRD16"
"18007","Mart I","2018","7","Ginger","1400","PRD16"
"18008","Mart I","2018","8","Ginger","1318","PRD16"
"18009","Mart I","2018","9","Ginger","1122","PRD16"
"18010","Mart I","2018","10","Ginger","1083","PRD16"
"18011","Mart I","2018","11","Ginger","1135","PRD16"
"18012","Mart I","2018","12","Ginger","813","PRD16"
"18013","Mart I","2019","1","Ginger","888","PRD16"
"18014","Mart I","2019","2","Ginger","871","PRD16"
"18015","Mart I","2019","3","Ginger","1150","PRD16"
"18016","Mart I","2019","4","Ginger","1259","PRD16"
"18017","Mart I","2019","5","Ginger","1414","PRD16"
"18018","Mart I","2019","6","Ginger","1427","PRD16"
"18019","Mart I","2019","7","Ginger","1600","PRD16"
"18020","Mart I","2019","8","Ginger","1417","PRD16"
"18021","Mart I","2019","9","Ginger","1320","PRD16"
"18022","Mart I","2019","10","Ginger","1192","PRD16"
"18023","Mart I","2019","11","Ginger","1364","PRD16"
"18024","Mart I","2019","12","Ginger","968","PRD16"
"18025","Mart I","2020","1","Ginger","857","PRD16"
"18026","Mart I","2020","2","Ginger","873","PRD16"
"18027","Mart I","2020","3","Ginger","1097","PRD16"
"18028","Mart I","2020","4","Ginger","1336","PRD16"
"18029","Mart I","2020","5","Ginger","1518","PRD16"
"18030","Mart I","2020","6","Ginger","1496","PRD16"
"18031","Mart I","2020","7","Ginger","1661","PRD16"
"18032","Mart I","2020","8","Ginger","1562","PRD16"
"18033","Mart I","2020","9","Ginger","1370","PRD16"
"18034","Mart I","2020","10","Ginger","1318","PRD16"
"18035","Mart I","2020","11","Ginger","1365","PRD16"
"18036","Mart I","2020","12","Ginger","992","PRD16"
"18037","Mart I","2021","1","Ginger","954","PRD16"
"18038","Mart I","2021","2","Ginger","1002","PRD16"
"18039","Mart I","2021","3","Ginger","1312","PRD16"
"18040","Mart I","2021","4","Ginger","1546","PRD16"
"18041","Mart I","2021","5","Ginger","1602","PRD16"
"18042","Mart I","2021","6","Ginger","1695","PRD16"
"18043","Mart I","2021","7","Ginger","1807","PRD16"
"18044","Mart I","2021","8","Ginger","1527","PRD16"
"18045","Mart I","2021","9","Ginger","1439","PRD16"
"18046","Mart I","2021","10","Ginger","1361","PRD16"
"18047","Mart I","2021","11","Ginger","1509","PRD16"
"18048","Mart I","2021","12","Ginger","1089","PRD16"
"18049","Mart I","2018","1","Red Chillies","1473","PRD17"
"18050","Mart I","2018","2","Red Chillies","1498","PRD17"
"18051","Mart I","2018","3","Red Chillies","2067","PRD17"
"18052","Mart I","2018","4","Red Chillies","2288","PRD17"
"18053","Mart I","2018","5","Red Chillies","2520","PRD17"
"18054","Mart I","2018","6","Red Chillies","2529","PRD17"
"18055","Mart I","2018","7","Red Chillies","2748","PRD17"
"18056","Mart I","2018","8","Red Chillies","2437","PRD17"
"18057","Mart I","2018","9","Red Chillies","2192","PRD17"
"18058","Mart I","2018","10","Red Chillies","2074","PRD17"
"18059","Mart I","2018","11","Red Chillies","2189","PRD17"
"18060","Mart I","2018","12","Red Chillies","1592","PRD17"
"18061","Mart I","2019","1","Red Chillies","1664","PRD17"
"18062","Mart I","2019","2","Red Chillies","1749","PRD17"
"18063","Mart I","2019","3","Red Chillies","2380","PRD17"
"18064","Mart I","2019","4","Red Chillies","2565","PRD17"
"18065","Mart I","2019","5","Red Chillies","2842","PRD17"
"18066","Mart I","2019","6","Red Chillies","2879","PRD17"
"18067","Mart I","2019","7","Red Chillies","3211","PRD17"
"18068","Mart I","2019","8","Red Chillies","2889","PRD17"
"18069","Mart I","2019","9","Red Chillies","2592","PRD17"
"18070","Mart I","2019","10","Red Chillies","2416","PRD17"
"18071","Mart I","2019","11","Red Chillies","2564","PRD17"
"18072","Mart I","2019","12","Red Chillies","1893","PRD17"
"18073","Mart I","2020","1","Red Chillies","1708","PRD17"
"18074","Mart I","2020","2","Red Chillies","1838","PRD17"
"18075","Mart I","2020","3","Red Chillies","2370","PRD17"
"18076","Mart I","2020","4","Red Chillies","2668","PRD17"
"18077","Mart I","2020","5","Red Chillies","2976","PRD17"
"18078","Mart I","2020","6","Red Chillies","2969","PRD17"
"18079","Mart I","2020","7","Red Chillies","3390","PRD17"
"18080","Mart I","2020","8","Red Chillies","3061","PRD17"
"18081","Mart I","2020","9","Red Chillies","2793","PRD17"
"18082","Mart I","2020","10","Red Chillies","2584","PRD17"
"18083","Mart I","2020","11","Red Chillies","2672","PRD17"
"18084","Mart I","2020","12","Red Chillies","1947","PRD17"
"18085","Mart I","2021","1","Red Chillies","1932","PRD17"
"18086","Mart I","2021","2","Red Chillies","1979","PRD17"
"18087","Mart I","2021","3","Red Chillies","2535","PRD17"
"18088","Mart I","2021","4","Red Chillies","2932","PRD17"
"18089","Mart I","2021","5","Red Chillies","3226","PRD17"
"18090","Mart I","2021","6","Red Chillies","3257","PRD17"
"18091","Mart I","2021","7","Red Chillies","3793","PRD17"
"18092","Mart I","2021","8","Red Chillies","3208","PRD17"
"18093","Mart I","2021","9","Red Chillies","2970","PRD17"
"18094","Mart I","2021","10","Red Chillies","2759","PRD17"
"18095","Mart I","2021","11","Red Chillies","2859","PRD17"
"18096","Mart I","2021","12","Red Chillies","2219","PRD17"
"18097","Mart I","2018","1","Tamarind","532","PRD18"
"18098","Mart I","2018","2","Tamarind","562","PRD18"
"18099","Mart I","2018","3","Tamarind","724","PRD18"
"18100","Mart I","2018","4","Tamarind","791","PRD18"
"18101","Mart I","2018","5","Tamarind","968","PRD18"
"18102","Mart I","2018","6","Tamarind","972","PRD18"
"18103","Mart I","2018","7","Tamarind","974","PRD18"
"18104","Mart I","2018","8","Tamarind","847","PRD18"
"18105","Mart I","2018","9","Tamarind","808","PRD18"
"18106","Mart I","2018","10","Tamarind","789","PRD18"
"18107","Mart I","2018","11","Tamarind","845","PRD18"
"18108","Mart I","2018","12","Tamarind","597","PRD18"
"18109","Mart I","2019","1","Tamarind","618","PRD18"
"18110","Mart I","2019","2","Tamarind","653","PRD18"
"18111","Mart I","2019","3","Tamarind","808","PRD18"
"18112","Mart I","2019","4","Tamarind","831","PRD18"
"18113","Mart I","2019","5","Tamarind","1040","PRD18"
"18114","Mart I","2019","6","Tamarind","1080","PRD18"
"18115","Mart I","2019","7","Tamarind","1163","PRD18"
"18116","Mart I","2019","8","Tamarind","1047","PRD18"
"18117","Mart I","2019","9","Tamarind","916","PRD18"
"18118","Mart I","2019","10","Tamarind","837","PRD18"
"18119","Mart I","2019","11","Tamarind","966","PRD18"
"18120","Mart I","2019","12","Tamarind","689","PRD18"
"18121","Mart I","2020","1","Tamarind","603","PRD18"
"18122","Mart I","2020","2","Tamarind","619","PRD18"
"18123","Mart I","2020","3","Tamarind","852","PRD18"
"18124","Mart I","2020","4","Tamarind","975","PRD18"
"18125","Mart I","2020","5","Tamarind","1142","PRD18"
"18126","Mart I","2020","6","Tamarind","1099","PRD18"
"18127","Mart I","2020","7","Tamarind","1234","PRD18"
"18128","Mart I","2020","8","Tamarind","1102","PRD18"
"18129","Mart I","2020","9","Tamarind","1062","PRD18"
"18130","Mart I","2020","10","Tamarind","940","PRD18"
"18131","Mart I","2020","11","Tamarind","984","PRD18"
"18132","Mart I","2020","12","Tamarind","684","PRD18"
"18133","Mart I","2021","1","Tamarind","756","PRD18"
"18134","Mart I","2021","2","Tamarind","719","PRD18"
"18135","Mart I","2021","3","Tamarind","940","PRD18"
"18136","Mart I","2021","4","Tamarind","1038","PRD18"
"18137","Mart I","2021","5","Tamarind","1203","PRD18"
"18138","Mart I","2021","6","Tamarind","1250","PRD18"
"18139","Mart I","2021","7","Tamarind","1326","PRD18"
"18140","Mart I","2021","8","Tamarind","1216","PRD18"
"18141","Mart I","2021","9","Tamarind","1102","PRD18"
"18142","Mart I","2021","10","Tamarind","1059","PRD18"
"18143","Mart I","2021","11","Tamarind","1054","PRD18"
"18144","Mart I","2021","12","Tamarind","750","PRD18"
"18145","Mart I","2018","1","Cashewnuts","1173","PRD45"
"18146","Mart I","2018","2","Cashewnuts","1257","PRD45"
"18147","Mart I","2018","3","Cashewnuts","1676","PRD45"
"18148","Mart I","2018","4","Cashewnuts","1813","PRD45"
"18149","Mart I","2018","5","Cashewnuts","2080","PRD45"
"18150","Mart I","2018","6","Cashewnuts","2196","PRD45"
"18151","Mart I","2018","7","Cashewnuts","2239","PRD45"
"18152","Mart I","2018","8","Cashewnuts","1995","PRD45"
"18153","Mart I","2018","9","Cashewnuts","1871","PRD45"
"18154","Mart I","2018","10","Cashewnuts","1723","PRD45"
"18155","Mart I","2018","11","Cashewnuts","1818","PRD45"
"18156","Mart I","2018","12","Cashewnuts","1346","PRD45"
"18157","Mart I","2019","1","Cashewnuts","1407","PRD45"
"18158","Mart I","2019","2","Cashewnuts","1386","PRD45"
"18159","Mart I","2019","3","Cashewnuts","1970","PRD45"
"18160","Mart I","2019","4","Cashewnuts","2001","PRD45"
"18161","Mart I","2019","5","Cashewnuts","2396","PRD45"
"18162","Mart I","2019","6","Cashewnuts","2352","PRD45"
"18163","Mart I","2019","7","Cashewnuts","2633","PRD45"
"18164","Mart I","2019","8","Cashewnuts","2346","PRD45"
"18165","Mart I","2019","9","Cashewnuts","2163","PRD45"
"18166","Mart I","2019","10","Cashewnuts","1993","PRD45"
"18167","Mart I","2019","11","Cashewnuts","2101","PRD45"
"18168","Mart I","2019","12","Cashewnuts","1521","PRD45"
"18169","Mart I","2020","1","Cashewnuts","1535","PRD45"
"18170","Mart I","2020","2","Cashewnuts","1483","PRD45"
"18171","Mart I","2020","3","Cashewnuts","1964","PRD45"
"18172","Mart I","2020","4","Cashewnuts","2265","PRD45"
"18173","Mart I","2020","5","Cashewnuts","2429","PRD45"
"18174","Mart I","2020","6","Cashewnuts","2511","PRD45"
"18175","Mart I","2020","7","Cashewnuts","2731","PRD45"
"18176","Mart I","2020","8","Cashewnuts","2444","PRD45"
"18177","Mart I","2020","9","Cashewnuts","2207","PRD45"
"18178","Mart I","2020","10","Cashewnuts","2159","PRD45"
"18179","Mart I","2020","11","Cashewnuts","2235","PRD45"
"18180","Mart I","2020","12","Cashewnuts","1668","PRD45"
"18181","Mart I","2021","1","Cashewnuts","1628","PRD45"
"18182","Mart I","2021","2","Cashewnuts","1508","PRD45"
"18183","Mart I","2021","3","Cashewnuts","2065","PRD45"
"18184","Mart I","2021","4","Cashewnuts","2377","PRD45"
"18185","Mart I","2021","5","Cashewnuts","2656","PRD45"
"18186","Mart I","2021","6","Cashewnuts","2755","PRD45"
"18187","Mart I","2021","7","Cashewnuts","3033","PRD45"
"18188","Mart I","2021","8","Cashewnuts","2605","PRD45"
"18189","Mart I","2021","9","Cashewnuts","2352","PRD45"
"18190","Mart I","2021","10","Cashewnuts","2267","PRD45"
"18191","Mart I","2021","11","Cashewnuts","2351","PRD45"
"18192","Mart I","2021","12","Cashewnuts","1779","PRD45"
"18193","Mart I","2018","1","Almond","1478","PRD19"
"18194","Mart I","2018","2","Almond","1461","PRD19"
"18195","Mart I","2018","3","Almond","2008","PRD19"
"18196","Mart I","2018","4","Almond","2156","PRD19"
"18197","Mart I","2018","5","Almond","2513","PRD19"
"18198","Mart I","2018","6","Almond","2578","PRD19"
"18199","Mart I","2018","7","Almond","2725","PRD19"
"18200","Mart I","2018","8","Almond","2471","PRD19"
"18201","Mart I","2018","9","Almond","2298","PRD19"
"18202","Mart I","2018","10","Almond","2176","PRD19"
"18203","Mart I","2018","11","Almond","2272","PRD19"
"18204","Mart I","2018","12","Almond","1631","PRD19"
"18205","Mart I","2019","1","Almond","1728","PRD19"
"18206","Mart I","2019","2","Almond","1746","PRD19"
"18207","Mart I","2019","3","Almond","2345","PRD19"
"18208","Mart I","2019","4","Almond","2526","PRD19"
"18209","Mart I","2019","5","Almond","2779","PRD19"
"18210","Mart I","2019","6","Almond","2973","PRD19"
"18211","Mart I","2019","7","Almond","3217","PRD19"
"18212","Mart I","2019","8","Almond","2900","PRD19"
"18213","Mart I","2019","9","Almond","2544","PRD19"
"18214","Mart I","2019","10","Almond","2477","PRD19"
"18215","Mart I","2019","11","Almond","2716","PRD19"
"18216","Mart I","2019","12","Almond","1835","PRD19"
"18217","Mart I","2020","1","Almond","1774","PRD19"
"18218","Mart I","2020","2","Almond","1820","PRD19"
"18219","Mart I","2020","3","Almond","2339","PRD19"
"18220","Mart I","2020","4","Almond","2720","PRD19"
"18221","Mart I","2020","5","Almond","3057","PRD19"
"18222","Mart I","2020","6","Almond","3098","PRD19"
"18223","Mart I","2020","7","Almond","3403","PRD19"
"18224","Mart I","2020","8","Almond","2873","PRD19"
"18225","Mart I","2020","9","Almond","2669","PRD19"
"18226","Mart I","2020","10","Almond","2548","PRD19"
"18227","Mart I","2020","11","Almond","2640","PRD19"
"18228","Mart I","2020","12","Almond","2023","PRD19"
"18229","Mart I","2021","1","Almond","2014","PRD19"
"18230","Mart I","2021","2","Almond","1960","PRD19"
"18231","Mart I","2021","3","Almond","2587","PRD19"
"18232","Mart I","2021","4","Almond","3082","PRD19"
"18233","Mart I","2021","5","Almond","3293","PRD19"
"18234","Mart I","2021","6","Almond","3411","PRD19"
"18235","Mart I","2021","7","Almond","3815","PRD19"
"18236","Mart I","2021","8","Almond","3405","PRD19"
"18237","Mart I","2021","9","Almond","3130","PRD19"
"18238","Mart I","2021","10","Almond","2864","PRD19"
"18239","Mart I","2021","11","Almond","3104","PRD19"
"18240","Mart I","2021","12","Almond","2264","PRD19"
"18241","Mart I","2018","1","Dates","846","PRD20"
"18242","Mart I","2018","2","Dates","877","PRD20"
"18243","Mart I","2018","3","Dates","1213","PRD20"
"18244","Mart I","2018","4","Dates","1294","PRD20"
"18245","Mart I","2018","5","Dates","1460","PRD20"
"18246","Mart I","2018","6","Dates","1515","PRD20"
"18247","Mart I","2018","7","Dates","1646","PRD20"
"18248","Mart I","2018","8","Dates","1475","PRD20"
"18249","Mart I","2018","9","Dates","1344","PRD20"
"18250","Mart I","2018","10","Dates","1248","PRD20"
"18251","Mart I","2018","11","Dates","1401","PRD20"
"18252","Mart I","2018","12","Dates","998","PRD20"
"18253","Mart I","2019","1","Dates","973","PRD20"
"18254","Mart I","2019","2","Dates","1051","PRD20"
"18255","Mart I","2019","3","Dates","1417","PRD20"
"18256","Mart I","2019","4","Dates","1505","PRD20"
"18257","Mart I","2019","5","Dates","1652","PRD20"
"18258","Mart I","2019","6","Dates","1736","PRD20"
"18259","Mart I","2019","7","Dates","1912","PRD20"
"18260","Mart I","2019","8","Dates","1774","PRD20"
"18261","Mart I","2019","9","Dates","1540","PRD20"
"18262","Mart I","2019","10","Dates","1412","PRD20"
"18263","Mart I","2019","11","Dates","1634","PRD20"
"18264","Mart I","2019","12","Dates","1137","PRD20"
"18265","Mart I","2020","1","Dates","1014","PRD20"
"18266","Mart I","2020","2","Dates","1030","PRD20"
"18267","Mart I","2020","3","Dates","1407","PRD20"
"18268","Mart I","2020","4","Dates","1606","PRD20"
"18269","Mart I","2020","5","Dates","1759","PRD20"
"18270","Mart I","2020","6","Dates","1800","PRD20"
"18271","Mart I","2020","7","Dates","2063","PRD20"
"18272","Mart I","2020","8","Dates","1658","PRD20"
"18273","Mart I","2020","9","Dates","1558","PRD20"
"18274","Mart I","2020","10","Dates","1559","PRD20"
"18275","Mart I","2020","11","Dates","1638","PRD20"
"18276","Mart I","2020","12","Dates","1237","PRD20"
"18277","Mart I","2021","1","Dates","1149","PRD20"
"18278","Mart I","2021","2","Dates","1210","PRD20"
"18279","Mart I","2021","3","Dates","1531","PRD20"
"18280","Mart I","2021","4","Dates","1752","PRD20"
"18281","Mart I","2021","5","Dates","1971","PRD20"
"18282","Mart I","2021","6","Dates","1957","PRD20"
"18283","Mart I","2021","7","Dates","2222","PRD20"
"18284","Mart I","2021","8","Dates","1933","PRD20"
"18285","Mart I","2021","9","Dates","1773","PRD20"
"18286","Mart I","2021","10","Dates","1648","PRD20"
"18287","Mart I","2021","11","Dates","1805","PRD20"
"18288","Mart I","2021","12","Dates","1320","PRD20"
"18289","Mart I","2018","1","Peanut","376","PRD21"
"18290","Mart I","2018","2","Peanut","374","PRD21"
"18291","Mart I","2018","3","Peanut","580","PRD21"
"18292","Mart I","2018","4","Peanut","597","PRD21"
"18293","Mart I","2018","5","Peanut","683","PRD21"
"18294","Mart I","2018","6","Peanut","715","PRD21"
"18295","Mart I","2018","7","Peanut","786","PRD21"
"18296","Mart I","2018","8","Peanut","665","PRD21"
"18297","Mart I","2018","9","Peanut","588","PRD21"
"18298","Mart I","2018","10","Peanut","620","PRD21"
"18299","Mart I","2018","11","Peanut","584","PRD21"
"18300","Mart I","2018","12","Peanut","441","PRD21"
"18301","Mart I","2019","1","Peanut","484","PRD21"
"18302","Mart I","2019","2","Peanut","462","PRD21"
"18303","Mart I","2019","3","Peanut","625","PRD21"
"18304","Mart I","2019","4","Peanut","660","PRD21"
"18305","Mart I","2019","5","Peanut","792","PRD21"
"18306","Mart I","2019","6","Peanut","831","PRD21"
"18307","Mart I","2019","7","Peanut","886","PRD21"
"18308","Mart I","2019","8","Peanut","819","PRD21"
"18309","Mart I","2019","9","Peanut","699","PRD21"
"18310","Mart I","2019","10","Peanut","674","PRD21"
"18311","Mart I","2019","11","Peanut","710","PRD21"
"18312","Mart I","2019","12","Peanut","508","PRD21"
"18313","Mart I","2020","1","Peanut","513","PRD21"
"18314","Mart I","2020","2","Peanut","519","PRD21"
"18315","Mart I","2020","3","Peanut","645","PRD21"
"18316","Mart I","2020","4","Peanut","692","PRD21"
"18317","Mart I","2020","5","Peanut","873","PRD21"
"18318","Mart I","2020","6","Peanut","847","PRD21"
"18319","Mart I","2020","7","Peanut","953","PRD21"
"18320","Mart I","2020","8","Peanut","868","PRD21"
"18321","Mart I","2020","9","Peanut","725","PRD21"
"18322","Mart I","2020","10","Peanut","714","PRD21"
"18323","Mart I","2020","11","Peanut","739","PRD21"
"18324","Mart I","2020","12","Peanut","540","PRD21"
"18325","Mart I","2021","1","Peanut","508","PRD21"
"18326","Mart I","2021","2","Peanut","553","PRD21"
"18327","Mart I","2021","3","Peanut","709","PRD21"
"18328","Mart I","2021","4","Peanut","825","PRD21"
"18329","Mart I","2021","5","Peanut","906","PRD21"
"18330","Mart I","2021","6","Peanut","911","PRD21"
"18331","Mart I","2021","7","Peanut","1027","PRD21"
"18332","Mart I","2021","8","Peanut","899","PRD21"
"18333","Mart I","2021","9","Peanut","743","PRD21"
"18334","Mart I","2021","10","Peanut","795","PRD21"
"18335","Mart I","2021","11","Peanut","870","PRD21"
"18336","Mart I","2021","12","Peanut","597","PRD21"
"18337","Mart I","2018","1","Flax Seeds","1576","PRD22"
"18338","Mart I","2018","2","Flax Seeds","1567","PRD22"
"18339","Mart I","2018","3","Flax Seeds","2222","PRD22"
"18340","Mart I","2018","4","Flax Seeds","2429","PRD22"
"18341","Mart I","2018","5","Flax Seeds","2808","PRD22"
"18342","Mart I","2018","6","Flax Seeds","2864","PRD22"
"18343","Mart I","2018","7","Flax Seeds","2993","PRD22"
"18344","Mart I","2018","8","Flax Seeds","2738","PRD22"
"18345","Mart I","2018","9","Flax Seeds","2435","PRD22"
"18346","Mart I","2018","10","Flax Seeds","2313","PRD22"
"18347","Mart I","2018","11","Flax Seeds","2505","PRD22"
"18348","Mart I","2018","12","Flax Seeds","1791","PRD22"
"18349","Mart I","2019","1","Flax Seeds","1948","PRD22"
"18350","Mart I","2019","2","Flax Seeds","1874","PRD22"
"18351","Mart I","2019","3","Flax Seeds","2400","PRD22"
"18352","Mart I","2019","4","Flax Seeds","2828","PRD22"
"18353","Mart I","2019","5","Flax Seeds","3098","PRD22"
"18354","Mart I","2019","6","Flax Seeds","3230","PRD22"
"18355","Mart I","2019","7","Flax Seeds","3393","PRD22"
"18356","Mart I","2019","8","Flax Seeds","3129","PRD22"
"18357","Mart I","2019","9","Flax Seeds","2735","PRD22"
